recording_id,segment_id,split,signer_id,text_format,segment_text,gold_gloss_sequence,vietnamese_translation,fingerspelled_items_FS,classifier_or_NM_notes,annotator_id,double_annotated,iaa_reviewed,annotation_status,notes
VSL_SEG_000492,d01656,train,SIGNER_06,dialog_turns,Mùa hè thời tiết thế nào?|Mùa hè rất nóng và oi bức. Mặt trời chiếu nắng gay gắt cả ngày.|Nhiệt độ mùa hè cao không?|Nhiệt độ rất cao. Có ngày trời nóng đến bốn mươi độ.|Mùa hè bạn mặc gì?|Tôi mặc áo mỏng và quần ngắn. Trời nóng nên không cần áo ấm.|Mùa hè bạn thích làm gì?|Tôi thích đi bơi ở biển. Bơi lội cho mát và dễ chịu.|Bạn có đội mũ khi ra ngoài không?|Tôi luôn đội nón và mang cái ô để tránh nắng.,,,,,,no,no,pending,
VSL_SEG_000493,d01657,train,SIGNER_08,dialog_turns,"Mùa thu có đặc trưng gì?|Mùa thu trời mát mẻ và dễ chịu. Lá cây vàng óng rơi nhiều.|Mùa thu có nóng không?|Không nóng cũng không lạnh. Thời tiết mát, bầu trời trong xanh.|Mùa thu Chu Văn An thường mặc gì?|Chu Văn An mặc áo khoác nhẹ. Buổi chiều trời mát nên mặc thêm áo ấm.|Mùa thu Chu Văn An hay làm gì?|Chu Văn An đi dạo trên cánh đồng. Trời mát nên đi chơi rất thích thú.",,,,,,no,no,pending,
VSL_SEG_000494,d01659,train,SIGNER_01,dialog_turns,"Một năm có mấy mùa?|Một năm có bốn mùa. Đó là xuân, hạ, thu, đông.|Mùa nào ấm áp nhất?|Mùa xuân ấm áp nhất. Thời tiết dễ chịu, hoa nở đẹp.|Mùa nào nóng nhất?|Mùa hè nóng nhất. Nhiệt độ cao, trời oi bức.|Mùa nào lạnh nhất?|Mùa đông lạnh nhất. Có khi có băng giá.|Còn mùa thu thế nào?|Mùa thu mát mẻ. Lá cây rơi, trời trong xanh.",,,,,,no,no,pending,
VSL_SEG_000495,d01660,train,SIGNER_02,dialog_turns,"Mùa xuân ở miền bắc việt nam thế nào?|Mùa xuân miền bắc trời ấm dần lên. Hoa đào nở đỏ rực khắp nơi.|Có mưa không?|Có mưa phùn nhẹ. Trời hơi ẩm ướt nhưng dễ chịu.|Cây cối mùa xuân ra sao?|Cây cối đâm chồi non. Mầm cây xanh mọc lên khắp nơi.|Người ta hay làm gì vào mùa xuân?|Mọi người đi lễ hội và tham quan. Trẻ con đi chơi, người lớn đi thăm quê.",,,,,,no,no,pending,
VSL_SEG_000496,d01661,train,SIGNER_04,dialog_turns,"Mùa hè ở miền nam việt nam có gì đặc biệt?|Mùa hè miền nam rất nóng. Có khi mưa rào bất chợt buổi chiều.|Trời nóng vậy Hiệp Hòa làm sao?|Hiệp Hòa bật quạt cây hoặc quạt trần cho mát. Nhà Hiệp Hòa còn có điều hòa.|Hiệp Hòa ăn gì cho mát?|Hiệp Hòa ăn kem và uống sinh tố. Hiệp Hòa thích sinh tố bơ và nước đá chanh.|Mùa hè có trái cây gì ngon?|Có dưa hấu, chôm chôm và nhãn. Quả vải cũng chín ngọt vào mùa hè.",,,,,,no,no,pending,
VSL_SEG_000497,d01662,train,SIGNER_01,dialog_turns,"Mùa thu Phượng thấy bầu trời thế nào?|Bầu trời mùa thu cao và trong xanh. Mây trắng bay nhẹ nhàng.|Lá cây mùa thu ra sao?|Lá cây chuyển màu vàng. Lá rơi đầy trên đường đi.|Mùa thu có gió không?|Có gió nhẹ mát mẻ. Gió thổi làm lá bay liệng trong không khí.|Phượng thích làm gì vào chiều thu?|Phượng thích thả diều trên bãi cỏ. Trời mát, diều bay cao rất đẹp.",,,,,,no,no,pending,
VSL_SEG_000498,d01663,train,SIGNER_03,dialog_turns,"Mùa đông ở quê bạn lạnh không?|Buổi sáng có sương, mặt đất nứt nẻ vì khô.|Bạn giữ ấm thế nào?|Tôi mặc nhiều áo ấm và quàng khăn. Tôi mang bít tất và đôi giày ấm.|Ban đêm bạn ngủ ra sao?|Tôi nằm trên giường và trùm chăn dày. Nhà tôi đóng cửa kính cho kín gió.|Da mùa đông có vấn đề gì không?|Da tôi bị khô và nẻ. Môi cũng nứt nẻ vì trời lạnh.",,,,,,no,no,pending,
VSL_SEG_000499,d01664,train,SIGNER_05,dialog_turns,Tự Đức biết khí hậu việt nam thế nào không?|Miền bắc có bốn mùa rõ. Miền nam chỉ có mùa mưa và mùa khô.|Vì sao có sự khác nhau đó?|Vì miền nam gần xích đạo nên nóng quanh năm. Miền bắc xa hơn nên có mùa đông lạnh.|Mùa nào dễ chịu nhất ở miền bắc?|Mùa thu và mùa xuân dễ chịu nhất. Thời tiết mát và ấm áp.|Còn miền nam thì sao?|Miền nam mùa khô dễ chịu hơn. Mùa mưa hay có giông bão.,,,,,,no,no,pending,
VSL_SEG_000500,d01665,train,SIGNER_02,dialog_turns,"Mùa xuân có lễ hội gì?|Mùa xuân có nhiều lễ hội lớn. Người ta múa lân và xem múa rồng.|Bạn có đi xem không?|Có, tôi rất thích. Tôi đi cùng gia đình xem múa lân.|Trẻ con mặc gì đi lễ hội?|Trẻ con mặc quần áo mới đẹp. Bé gái mặc áo màu đỏ rất xinh.|Thời tiết lễ hội thế nào?|Trời ấm áp và dễ chịu. Có nắng nhẹ và gió mát.",,,,,,no,no,pending,
VSL_SEG_000501,d01666,train,SIGNER_07,dialog_turns,"Mùa hè trẻ con thích chơi gì?|Trẻ con thích đi bơi và tắm biển. Có bé thích thả diều trên bãi cỏ.|Vì sao thích bơi vào mùa hè?|Vì trời nóng, bơi cho mát. Nước biển mát giúp dễ chịu hơn.|Quang ra biển hay mặc gì?|Quang đội mũ và mang cái ô. Quang mặc áo mỏng cho mát.|Quang có sợ nắng không?|Có, nắng mùa hè rất gắt. Quang luôn tránh nắng buổi trưa.",,,,,,no,no,pending,
VSL_SEG_000502,d01667,train,SIGNER_04,dialog_turns,"Vì sao mùa thu lá cây rụng nhiều?|Vì trời chuyển mát, cây thay lá. Lá già vàng rồi rơi xuống.|Lá rơi nhìn thế nào?|Lá vàng bay liệng trong gió. Cảnh rất đẹp và yên tĩnh.|Lê Thánh Tông hay làm gì khi lá rơi?|Lê Thánh Tông đi dạo và ngắm lá. Lê Thánh Tông chụp ảnh cây vàng óng.|Mùa thu trời có mưa không?|Có mưa nhẹ và mưa phùn. Sau mưa trời mát và dễ chịu.",,,,,,no,no,pending,
VSL_SEG_000503,d01668,train,SIGNER_07,dialog_turns,"Mùa đông cây cối ra sao?|Nhiều cây rụng hết lá. Cây trơ cành, trông buồn và xơ xác.|Hoa nào nở vào mùa đông không?|Ít hoa nở mùa đông. Phải đợi mùa xuân hoa mới nở nhiều.|Mùa đông động vật làm gì?|Nhiều con vật trú ẩn cho ấm. Chim bay đi nơi khác tránh lạnh.|Bạn thích mùa đông không?|Tôi không thích lắm vì quá lạnh. Nhưng trùm chăn ngủ rất ấm.",,,,,,no,no,pending,
VSL_SEG_000504,d01669,train,SIGNER_04,dialog_turns,Thiệu Trị đoán xem ngày mai thời tiết thế nào?|Thiệu Trị nghĩ ngày mai trời nắng.|Mùa hè nên chắc sẽ nóng.|Có thể có mưa buổi chiều.|Mùa hè hay mưa rào bất chợt.|Nếu mưa Thiệu Trị làm gì?|Thiệu Trị mang cái ô để trú mưa. Thiệu Trị đợi tạnh rồi mới ra ngoài.|Sau mưa trời mát hơn.|Đôi khi xuất hiện cầu vồng rất đẹp.,,,,,,no,no,pending,
VSL_SEG_000505,d01670,train,SIGNER_02,dialog_turns,Lê Thánh Tông có biết vì sao mùa hè nóng không?|Vì mặt trời chiếu nắng nhiều.|Tia nắng mạnh làm nhiệt độ cao.|Mùa đông vì sao lạnh?|Vì mặt trời chiếu ít hơn.|Trời u ám nên nhiệt độ thấp.|Làm sao biết nhiệt độ?|Người ta dùng nhiệt kế để đo.|Nhiệt kế cho biết trời nóng hay lạnh.|Hôm nay khoảng bốn mươi độ.|Trời rất nóng và oi bức.,,,,,,no,no,pending,
VSL_SEG_000506,d01671,train,SIGNER_03,dialog_turns,"Mùa nào bạn hay đi du lịch?|Tôi hay đi du lịch mùa hè.|Trời nắng đẹp, thích hợp đi biển.|Tôi đi biển và tắm mát. Tôi cũng đi tham quan thành phố.|Mang theo gì khi đi mùa hè?|Tôi mang mũ, áo mỏng và cái ô. Tôi cũng mang nước uống cho mát.|Mùa đông bạn có đi du lịch không?|Ít đi hơn vì trời lạnh.|Nếu đi tôi mặc áo ấm dày.",,,,,,no,no,pending,
VSL_SEG_000507,d01673,train,SIGNER_02,dialog_turns,"Mùa hè trời mưa thế nào?|Mùa hè hay mưa rào lớn. Có khi mưa kèm sấm chớp.|Sấm chớp có nguy hiểm không?|Có, sét rất nguy hiểm. Khi có sấm sét nên ở trong nhà.|Bạn làm gì khi có giông bão?|Tôi đóng cửa và trú trong nhà. Tôi tránh ra ngoài lúc có sét.|Sau bão trời ra sao?|Sau bão trời tạnh và mát. Đôi khi có lụt vì mưa nhiều.",,,,,,no,no,pending,
VSL_SEG_000508,d01674,train,SIGNER_04,dialog_turns,"Tự Đức nghĩ mùa nào hợp để trồng cây?|Mùa xuân hợp nhất để trồng cây. Trời ấm, mầm cây dễ mọc.|Vì sao mùa xuân cây dễ mọc?|Vì có mưa nhẹ và trời ấm. Đất ẩm giúp chồi non phát triển.|Mùa thu trồng được không?|Cũng được vì trời mát. Nhưng không tốt bằng mùa xuân.|Mùa đông trồng cây thế nào?|Mùa đông khó trồng hơn. Trời lạnh nên cây chậm lớn.",,,,,,no,no,pending,
VSL_SEG_000509,d01675,train,SIGNER_01,dialog_turns,"Mùa thu hoạch lúa là mùa nào?|Thường thu hoạch vào mùa thu. Lúa chín vàng trên cánh đồng.|Lúa chín nhìn thế nào?|Hạt lúa vàng óng rất đẹp. Cả cánh đồng vàng rực một màu.|Người ta thu hoạch ra sao?|Người ta gặt lúa trên ruộng. Cả gia đình cùng nhau thu hoạch.|Sau thu hoạch trời thế nào?|Trời mát mẻ, dễ chịu. Mùa thu rất thuận lợi cho mùa màng.",,,,,,no,no,pending,
VSL_SEG_000510,d01676,train,SIGNER_07,dialog_turns,Trần Hưng Đạo có thích mưa phùn mùa xuân không?|Trần Hưng Đạo thích vì mưa nhẹ và dễ chịu. Mưa phùn làm cây xanh tươi.|Mưa phùn có lạnh không?|Hơi lạnh và ẩm ướt. Nhưng không buốt như mùa đông.|Trần Hưng Đạo mặc gì khi mưa phùn?|Trần Hưng Đạo mang cái ô cho khỏi ướt.|Mưa phùn kéo dài bao lâu?|Có khi kéo dài cả tuần. Trời ẩm và u ám mấy ngày liền.,,,,,,no,no,pending,
VSL_SEG_000511,d01677,train,SIGNER_02,dialog_turns,Mùa đông bạn ăn gì cho ấm?|Tôi thích ăn canh nóng và súp nóng.|Đồ ăn nóng giúp cơ thể ấm.|Tôi uống nước gừng ấm.|Nước gừng làm ấm bụng rất tốt.|Còn mùa hè bạn ăn uống thế nào?|Mùa hè tôi ăn kem và uống nước đá. Tôi thích sinh tố mát lạnh.|Vì sao mùa hè thích đồ lạnh?|Vì trời nóng nên thèm đồ mát.|Đồ lạnh giúp dễ chịu hơn.,,,,,,no,no,pending,
VSL_SEG_000512,d01678,train,SIGNER_06,dialog_turns,Nhựt quen với mùa nào nhất?|Nhựt quen với mùa hè nóng. Nhựt sống ở miền nam quanh năm nắng.|Nhựt chịu lạnh được không?|Nhựt không chịu được lạnh. Mùa đông Nhựt phải mặc rất nhiều áo ấm.|Lần đầu thấy băng giá Nhựt thấy sao?|Nhựt rất ngạc nhiên và thích thú. Băng giá long lanh rất đẹp.|Nhựt muốn sống ở miền nào?|Nhựt muốn sống ở miền nam. Trời ấm áp dễ chịu hơn cho Nhựt.,,,,,,no,no,pending,
VSL_SEG_000513,d01679,train,SIGNER_06,dialog_turns,"Mùa xuân không khí thế nào?|Không khí mùa xuân trong lành và mát. Trời ấm nên rất dễ chịu.|Chim chóc mùa xuân ra sao?|Chim én bay về nhiều. Chim hót vang khắp cây cối.|Lương Thế Vinh thấy gì khác vào mùa xuân?|Cây cối xanh tươi, hoa nở rộ. Mầm cây non mọc khắp nơi.|Lương Thế Vinh thích buổi sáng mùa xuân không?|Buổi sáng mát mẻ và yên tĩnh.",,,,,,no,no,pending,
VSL_SEG_000514,d01680,train,SIGNER_04,dialog_turns,Mùa hè ban ngày dài hay ngắn?|Mùa hè ban ngày rất dài. Mặt trời mọc sớm và lặn muộn.|Còn mùa đông thì sao?|Mùa đông ban ngày ngắn. Trời tối sớm và sáng muộn.|Vì sao có sự khác nhau?|Vì mặt trời chiếu khác nhau theo mùa. Đó là do thay đổi thời tiết.|Bạn thích ngày dài hay ngày ngắn?|Tôi thích ngày dài mùa hè. Có nhiều thời gian đi chơi.,,,,,,no,no,pending,
VSL_SEG_000515,d01681,train,SIGNER_08,dialog_turns,"Toàn có sợ bão không?|Có, bão rất nguy hiểm. Gió mạnh có thể phá nhà cửa.|Bão thường xảy ra mùa nào?|Bão hay xảy ra mùa hè và mùa thu. Mưa lớn kèm gió mạnh.|Khi có bão Toàn làm gì?|Toàn đóng kín cửa và trú trong nhà. Toàn chuẩn bị dự trữ đồ ăn và nước.|Sau bão có hậu quả gì?|Có khi ngập lụt và cây đổ. Đường đi bị tràn ngập nước.",,,,,,no,no,pending,
VSL_SEG_000516,d01682,train,SIGNER_04,dialog_turns,"Trang phục mùa hè khác mùa đông thế nào?|Mùa hè mặc áo mỏng và quần ngắn. Mùa đông mặc áo ấm dày và áo khoác.|Mùa đông cần thêm gì?|Cần quàng khăn, mang găng tay và mũ. Còn cần bít tất và đôi giày ấm.|Mùa hè có cần mũ không?|Có, đội mũ để tránh nắng. Mang cái ô khi ra ngoài trời nắng.|Mùa xuân thu mặc gì?|Mặc áo khoác nhẹ là đủ. Trời mát nên không cần áo quá dày.",,,,,,no,no,pending,
VSL_SEG_000517,d01683,train,SIGNER_05,dialog_turns,Hiệp Hòa thích hoạt động nào vào mùa xuân?|Hiệp Hòa thích đi dạo và ngắm hoa. Hiệp Hòa cũng đi tham quan lễ hội.|Mùa hè Hiệp Hòa làm gì?|Hiệp Hòa đi bơi và tắm biển. Hiệp Hòa thả diều vào buổi chiều mát.|Mùa thu Hiệp Hòa làm gì?|Hiệp Hòa đi dạo ngắm lá vàng. Hiệp Hòa chụp ảnh cảnh đẹp mùa thu. Hiệp Hòa ở trong nhà cho ấm. Hiệp Hòa trùm chăn đọc sách và xem phim.,,,,,,no,no,pending,
VSL_SEG_000518,d01685,train,SIGNER_06,dialog_turns,"Trưng Trắc thấy cầu vồng bao giờ chưa?|Trưng Trắc thấy rồi, sau cơn mưa. Cầu vồng có nhiều màu rất đẹp.|Cầu vồng xuất hiện khi nào?|Cầu vồng xuất hiện sau mưa khi có nắng. Trời vừa mưa vừa nắng thì có.|Cầu vồng mùa nào hay thấy?|Mùa hè hay thấy cầu vồng. Vì mùa hè hay có mưa rào rồi nắng.|Trưng Trắc thích ngắm cầu vồng không?|Cầu vồng làm bầu trời thêm đẹp.",,,,,,no,no,pending,
VSL_SEG_000519,d01686,train,SIGNER_05,dialog_turns,Mùa đông ở miền bắc có băng giá không?|Vùng núi cao có băng giá. Có nơi rất lạnh và buốt.|Người dân vùng núi sống thế nào?|Họ đốt củi sưởi ấm. Họ mặc nhiều áo ấm dày.|Trẻ con vùng núi mùa đông ra sao?|Trẻ con mặc áo ấm và quàng khăn. Tay chân vẫn lạnh buốt.|Cường thương các bạn ấy không?|Cường rất thương. Cường muốn chia sẻ áo ấm cho các bạn.,,,,,,no,no,pending,
VSL_SEG_000520,d01687,train,SIGNER_07,dialog_turns,"Mùa nào nhiều mưa nhất?|Mùa hè và mùa thu nhiều mưa nhất. Có khi mưa kéo dài nhiều ngày.|Mưa nhiều có gây lụt không?|Có, mưa nhiều gây ngập lụt. Nước tràn ngập đường phố.|Lụt có nguy hiểm không?|Nước lũ chảy mạnh có thể cuốn trôi đồ đạc.|Làm sao đề phòng lụt?|Người ta dự trữ đồ ăn và tránh đi ra ngoài. Phải cẩn thận khi có lũ.",,,,,,no,no,pending,
VSL_SEG_000521,d01688,train,SIGNER_08,dialog_turns,"Bạn cảm thấy mùa nào dễ chịu nhất để ngủ?|Tôi thấy mùa thu dễ ngủ nhất. Trời mát, không nóng không lạnh.|Mùa hè ngủ thế nào?|Mùa hè khó ngủ vì nóng. Tôi phải bật quạt hoặc điều hòa.|Mùa đông ngủ ra sao?|Mùa đông ngủ ấm áp. Tôi trùm chăn dày nằm rất thích.|Mùa xuân ngủ thế nào?|Mùa xuân ngủ dễ chịu. Trời ấm và yên tĩnh.",,,,,,no,no,pending,
VSL_SEG_000522,d01689,train,SIGNER_01,dialog_turns,Phan Thanh Giản có biết gió mùa là gì không?|Gió mùa là gió đổi theo mùa. Mùa đông gió lạnh thổi từ phía bắc.|Mùa hè gió thế nào?|Mùa hè có gió biển mát. Cũng có gió lào nóng và khô.|Gió lào ở đâu?|Gió lào thổi ở miền trung. Gió nóng làm trời oi bức.|Gió biển có lợi gì?|Gió biển mát giúp dễ chịu. Buổi chiều ra biển hóng gió rất thích.,,,,,,no,no,pending,
VSL_SEG_000523,d01690,train,SIGNER_04,dialog_turns,"Mùa xuân bạn thấy con vật nào nhiều?|Tôi thấy nhiều chim én bay về. Bướm cũng bay lượn quanh hoa.|Vì sao mùa xuân nhiều chim?|Vì trời ấm, hoa nở nhiều. Chim về tìm thức ăn và làm tổ.|Mùa đông chim đi đâu?|Chim bay đi nơi ấm hơn. Chúng tránh trời lạnh giá.|Khi nào chim quay lại?|Khi mùa xuân đến chim quay lại. Trời ấm chúng mới bay về.",,,,,,no,no,pending,
VSL_SEG_000524,d01691,train,SIGNER_01,dialog_turns,Bạn thích đón mùa nào nhất?|Tôi thích đón mùa xuân nhất. Mùa xuân báo hiệu một năm mới.|Mùa xuân báo hiệu điều gì?|Báo hiệu trời ấm và cây cối sống lại. Mọi vật bắt đầu sinh sôi.|Bạn chuẩn bị gì cho mùa xuân?|Tôi dọn nhà sạch sẽ. Tôi mua quần áo mới và hoa đẹp.|Bạn mong gì ở mùa xuân?|Tôi mong nhiều may mắn và niềm vui. Gia đình sum vầy hạnh phúc.,,,,,,no,no,pending,
VSL_SEG_000525,d01692,train,SIGNER_08,dialog_turns,Mùa hè Hùng Vương thấy bầu trời thế nào?|Bầu trời mùa hè xanh và sáng chói. Mặt trời chiếu nắng rất gắt.|Buổi trưa mùa hè ra sao?|Buổi trưa nóng nhất trong ngày. Trời oi bức khó chịu.|Hùng Vương làm gì lúc trưa?|Hùng Vương ở trong nhà tránh nắng. Hùng Vương bật quạt cho mát.|Buổi chiều mùa hè thế nào?|Buổi chiều mát hơn một chút. Có gió biển thổi dễ chịu.,,,,,,no,no,pending,
VSL_SEG_000526,d01693,train,SIGNER_01,dialog_turns,"Bảo thấy thời tiết bây giờ thay đổi không?|Có, thời tiết thay đổi bất thường.|Có khi nóng đột ngột rồi lạnh.|Vì sao thời tiết biến đổi?|Vì khí hậu đang biến đổi.|Trái đất nóng dần lên.|Điều đó ảnh hưởng gì?|Ảnh hưởng đến mùa màng và đời sống.|Có nhiều bão và hạn hán hơn.|Chúng ta nên trồng nhiều cây xanh.|Cần bảo vệ rừng và môi trường.",,,,,,no,no,pending,
