recording_id,segment_id,split,signer_id,domain,genre,emotion,length_bucket,text_format,utterance_count,segmented_word_count,estimated_duration_seconds,segment_text,named_entities,named_entity_handling,safety_level,qc_flags,near_dup_cluster,review_status,source,source_ids,license_class,signer_instruction
VSL_SEG_000545,r4_thoitiet_001,train,SIGNER_07,Thời tiết và Mùa,interview,so_lo,hard,dialog_turns,14,117,86,"Hương thấy bão miền Trung năm nay thế nào?|Mình sợ hãi lắm, gió thổi mạnh quá.|Mình đang run, nhà bị gió cuốn mái rồi.|Mình lo lắm, nước có dâng cao nhanh không?|Nước đang tràn vào nhà, mình rất sợ.|Mình vội cất đồ đạc lên chỗ cao.|Mình leo lên gác để tránh nước.|Mình hoảng quá, gió giật tung cả cửa.|Mình nghe nói nhiều nhà bị tốc mái.|Mình bối rối, chẳng biết làm sao.|Mùa đông Hà Nội lạnh lẽo, mình lại càng lo.|Mình sợ bão sẽ quay lại sớm.|Mình tiếc nuối, mọi thứ bị phá huỷ hết.|Mình lo âu, gia đình bạn có an toàn không?",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0639,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_thoitiet_001,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000546,r4_thoitiet_002,train,SIGNER_08,Thời tiết và Mùa,interview,ngac_nhien,hard,dialog_turns,14,123,92,"Yến ơi, thời tiết hôm nay lạ quá nhỉ?|Mình ngạc nhiên thật, nắng Tây Nguyên nóng như lửa.|Vì nóng quá nên mình đổ mồ hôi nhiều.|Mình thấy nóng hơn cả mùa hè năm trước.|Bạn nhìn xem, mây đen kéo đến nhanh thật!|Mình bất ngờ quá, mưa đổ xuống như trút nước.|Vì mưa lớn nên nước ngập cả sân.|Mình sợ nước tràn vào nhà mất.|Mình nhìn ra đường, nước chảy xiết ghê quá.|Mình ngạc nhiên, tuyết Sa Pa lại rơi lúc này?|Mình thấy lạ, tuyết trắng mịn như bông.|Đỉnh Mẫu Sơn lạnh nhất Việt Nam đấy.|Mình mừng vì thời tiết thay đổi thú vị.|Mình bất ngờ, thiên nhiên kỳ diệu thật.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0640,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_thoitiet_002,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000547,r4_thoitiet_004,train,SIGNER_02,Thời tiết và Mùa,storytelling,buon_tiec,hard,continuous,16,113,75,"Mùa đông Hà Nội, trời lạnh buốt. Tôi buồn, nhớ nhà. Tôi lặng lẽ bước đi thật chậm. Gió thổi mạnh, tôi lạnh run cả người. Mỗi khi mưa rơi, tôi lại muốn khóc. Tôi nhớ khu vườn nhà, có luống rau xanh. Có cây ngô, ruộng lúa non xanh mướt. Những cây lúa non nghiêng mình trong gió. Tôi tiếc nuối tuổi thơ. Tôi thắp một cây nến, nhìn ngọn lửa cháy. Ánh nến nhỏ, trông thật cô đơn. Nếu Tài về thăm, tôi sẽ mừng lắm. Nhưng Tài ở xa, không về được. Tôi buồn chán, nhìn mây xám giăng đầy. Tôi lo cho gia đình. Lòng tôi đau, buồn quá.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0642,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_thoitiet_004,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000548,r4_thoitiet_005,train,SIGNER_02,Thời tiết và Mùa,storytelling,vui,hard,continuous,17,110,80,"Hôm nay trời nắng đẹp. Dung thấy rất mừng. Mùa mưa Sài Gòn đã kết thúc. Nắng lên nên cô vui quá. Cô ra nhìn khu vườn, cây cối xanh tươi. Khóm trúc rung rinh trước gió. Hàng cây cao vút xanh mát. Cô trồng thêm mấy luống rau. Đất tốt nên cây lớn nhanh. Mùa đông Hà Nội lạnh nhưng Dung vẫn thích. Thịnh mang áo len đến. Anh nhìn tuyết Sa Pa, rất bất ngờ. Tuyết trắng xóa, đẹp tuyệt vời. Anh muốn hái hoa nhưng trời quá lạnh. Dung cười, Thịnh cũng cười. Hai người cảm thấy hạnh phúc. Thời tiết thay đổi, lòng người phấn khởi.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0643,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_thoitiet_005,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000549,r4_thoitiet_006,train,SIGNER_03,Thời tiết và Mùa,storytelling,yeu_thich,hard,continuous,15,118,88,"Mai yêu mùa đông Hà Nội. Trời lạnh buốt, cô mặc áo len dày cho ấm. Cường đang ngắm tuyết Sa Pa trắng xóa. Anh mừng rỡ vì tuyết rơi nhiều. Gió thổi mạnh, cành cây rung rinh. Nhìn hàng cây trơ trụi lá, Mai thấy tiếc. Cây cối xác xơ vì thiếu nắng. Lưng bà cụ còng, đang quét lá vàng. Cảnh vật mùa đông khiến ai cũng nao lòng. Giờ đây, nắng Tây Nguyên rực rỡ. Mai thích nắng vàng để phơi cà phê. Cường ngạc nhiên thấy hoa dã quỳ nở rộ. Hai người say mê vẻ đẹp thiên nhiên. Mùa đông Hà Nội thật tuyệt vời. Mai và Cường hạnh phúc vì chuyến đi.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0644,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_thoitiet_006,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000550,r4b_thoitiet_001,train,SIGNER_01,Thời tiết và Mùa,classroom_dialogue,vui,hard,dialog_turns,16,130,98,"Minh, Tiên, nhìn ngoài trời xem, thời tiết thế nào?|Trời nắng vàng, em thấy rất mừng.|Mùa đông Hà Nội lạnh, em thấy lo.|Nếu trời lạnh thì Tiên nhớ mặc áo ấm nhé.|Dạ, em được mẹ mua áo len mới.|Tốt, Minh kể về vùng khác xem nào.|Nắng Tây Nguyên rực rỡ, em thấy phấn khởi.|Nếu mưa to thì đường bị ngập nước.|Đường quê em có cầu khỉ, đi rất sợ.|Cầu khỉ rung rinh, nguy hiểm thật.|Trời mưa trơn trượt, em càng sợ ngã.|Đừng lo chuyện đó nữa, tập trung nào.|Em xin lỗi, em hơi lơ đãng ạ.|Đừng xao nhãng, Minh giúp thầy lấy tấm bản đồ nhé.|Em làm ngay, em rất vui.|Hai em giỏi, thầy khen.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0645,qc_pass_pending_human_vsl_review,generated_r4b_llm,r4b_thoitiet_001,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000551,d00036,train,SIGNER_03,Xã hội,,,standard,dialog_turns,7,76,60,"Kiên nghe nói phường mình sắp có cuộc bầu cử mới.|Người dân sẽ bỏ phiếu để chọn người lãnh đạo ủy ban.|Vậy chúng ta cần đăng ký làm cử tri đúng không?|Mỗi công dân có quyền bỏ phiếu, đây là quyền lợi quan trọng.|Kiên nghĩ dân chủ rất cần thiết cho cộng đồng.|Mọi người nên tham gia.|Khi nhiều người bỏ phiếu, chính quyền sẽ phục vụ nhân dân tốt hơn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0647,qc_pass_pending_human_vsl_review,generated,d00036,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000552,d00037,train,SIGNER_03,Xã hội,,,standard,dialog_turns,11,87,70,"Trinh có quen gia đình mới chuyển đến bên cạnh không?|Họ là một gia đình nghèo, có hai em bé nhỏ.|Chúng ta nên giúp đỡ họ.|Mình sẽ tặng quần áo và đồ chơi.|Ý kiến hay.|Mình sẽ mang đồ ăn và sữa cho em bé.|Hàng xóm giúp nhau là truyền thống tốt của dân tộc.|Quan hệ xã hội tốt làm cuộc sống vui hơn.|Chiều nay chúng ta cùng ghé thăm họ nhé.|Được, mình đồng ý.|Hẹn gặp lúc chiều.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0648,qc_pass_pending_human_vsl_review,generated,d00037,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000553,d00038,train,SIGNER_02,Xã hội,,,standard,dialog_turns,10,86,68,Trường học vừa thành lập một câu lạc bộ tình nguyện.|Kiên có biết không?|Mục tiêu của câu lạc bộ là giúp đỡ người khuyết tật.|Mình muốn tham gia.|Làm sao để đăng ký?|Bạn chỉ cần viết tên vào danh sách và nộp cho nhân viên.|Câu lạc bộ thường hoạt động vào cuối tuần phải không?|Mỗi cuối tuần chúng tôi tổ chức thăm bệnh viện và trường thiếu nhi.|Việc này rất ý nghĩa.|Mình quyết tâm tham gia thường xuyên.,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0649,qc_pass_pending_human_vsl_review,generated,d00038,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000554,d00039,train,SIGNER_03,Xã hội,,,standard,dialog_turns,9,80,60,"Bạn nghĩ giáo dục có quan trọng với xã hội không?|Rất quan trọng.|Giáo dục giúp con người hiểu biết và phát triển.|Tôi đồng ý.|Trẻ em được học sẽ có tương lai tốt hơn.|Nhưng nhiều gia đình nghèo, trẻ em thiếu sách giáo khoa.|Vậy chúng ta nên quyên góp sách cho các em.|Tôi sẽ thu thập sách và gửi đến trường ở vùng xa.|Chia sẻ kiến thức là trách nhiệm của mỗi người.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0650,qc_pass_pending_human_vsl_review,generated,d00039,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000555,d00040,train,SIGNER_05,Xã hội,,,standard,dialog_turns,8,84,64,"Cộng đồng người điếc của chúng ta cần nhiều dịch vụ hơn.|Nhi nghĩ sao?|Hải nghĩ chúng ta cần thông dịch ngôn ngữ ký hiệu ở bệnh viện.|Khi đi khám bác sĩ, nhiều người không hiểu được thông tin.|Chúng ta nên yêu cầu chính quyền cung cấp dịch vụ này.|Hải sẽ viết bản báo cáo và gửi cho ủy ban.|Quyền lợi của người khuyết tật cần được tôn trọng.|Cùng nhau chúng ta sẽ thay đổi được nhiều thứ.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0651,qc_pass_pending_human_vsl_review,generated,d00040,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000556,d00042,train,SIGNER_02,Xã hội,,,standard,dialog_turns,9,81,61,Tuần trước phường tổ chức họp về vấn đề an ninh.|Bạn có đi không?|Tôi có đi.|Mọi người thảo luận về việc bảo vệ khu phố.|Có quyết định gì quan trọng không?|Chính quyền sẽ cho người đi tuần vào ban đêm để giữ an toàn.|Gần đây có nhiều vụ trộm cướp khiến mọi người căng thẳng.|Nếu cộng đồng chung tay thì an ninh sẽ tốt hơn.|Tôi sẽ tham gia nhóm bảo vệ khu phố.,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0653,qc_pass_pending_human_vsl_review,generated,d00042,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000557,d00043,train,SIGNER_02,Xã hội,,,standard,dialog_turns,8,77,61,Hương có nghe tin về phong trào bảo vệ môi trường ở thành phố không?|Nhiều thanh niên tham gia thu gom rác và trồng cây.|Mình nghĩ đây là việc rất cần thiết cho xã hội.|Môi trường sạch giúp đời sống con người tốt hơn.|Cuối tuần này có hoạt động quét dọn công viên.|Bạn tham gia chứ?|Mình sẽ rủ thêm anh em trong nhóm.|Cùng nhau chúng ta làm sạch thành phố.,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0654,qc_pass_pending_human_vsl_review,generated,d00043,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000558,d00044,train,SIGNER_07,Xã hội,,,standard,dialog_turns,9,82,62,"Chú ơi, ngày mai là ngày người khuyết tật Việt Nam.|Có sự kiện gì không?|Nhà văn hóa tổ chức một chương trình lớn để động viên mọi người.|Cháu muốn tham gia biểu diễn ngôn ngữ ký hiệu.|Có được không?|Ban tổ chức rất chào mừng các bạn trẻ.|Cháu sẽ chuẩn bị một bài hát bằng ký hiệu.|Việc này giúp nhiều người hiểu và tôn trọng cộng đồng người điếc.|Cháu cảm ơn chú đã chỉ dẫn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0655,qc_pass_pending_human_vsl_review,generated,d00044,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000559,d00045,train,SIGNER_05,Xã hội,,,standard,dialog_turns,7,80,60,"Thảo nghĩ quy định của xã hội có cần thiết không?|Luật giúp mọi người sống an toàn và công bằng.|Nhưng có người vi phạm luật và gây hại cho người khác.|Vì vậy chính quyền phải xử lý và phạt những người đó.|Nếu ai cũng tôn trọng quy định thì xã hội sẽ ổn định.|Mỗi người cần có ý thức và trách nhiệm.|Khoa tin nếu giáo dục tốt, mọi người sẽ hiểu rõ luật hơn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0656,qc_pass_pending_human_vsl_review,generated,d00045,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
